a2_Amino_Acids1_enz_1b,cluster245
a2_Amino_Acids1_enz_2,cluster237
a2_Amino_Acids1_enz_3,cluster122
a2_Amino_Acids1_enz_4,cluster122
a2_Amino_Acids1_enz_5,cluster165
a2_Amino_Acids1_enz_6r,cluster237
a2_Amino_Acids1_enz_7b,cluster237
a2_Atom_molecules-1_at_q1,cluster76
a2_Atom_molecules-1_at_q2,cluster145
a2_Atom_molecules-1_at_q3,cluster145
a2_Atom_molecules-1_at_q4,cluster118
a2_Atoms1_Atoms1_s1_q1,cluster174
a2_Atoms1_Atoms1_s1_q2,cluster174
a2_Atoms1_Atoms1_s1_q3,cluster46
a2_Atoms1_Atoms1_s1_q4,cluster164
a2_Atoms1_Atoms1_s1_q5,cluster81
a2_atoms_only_q1,cluster174
a2_atoms_only_q2,cluster174
a2_atoms_only_q3,cluster185
a2_atoms_only_q4,cluster46
a2_atoms_only_q6,cluster104
a2_atoms_only_q7,cluster111
a2_bonding_only_bonding_only_s1_q1,cluster164
a2_bonding_only_bonding_only_s1_q2,cluster46
a2_bonding_only_bonding_only_s1_q3,cluster111
a2_Carbohydrates1_enz_10,cluster168
a2_Carbohydrates1_enz_1c,cluster122
a2_Carbohydrates1_enz_2c,cluster84
a2_Carbohydrates1_enz_3c,cluster113
a2_Carbohydrates1_enz_4c,cluster122
a2_Carbohydrates1_enz_5c,cluster202
a2_Carbohydrates1_enz_6,cluster189
a2_Carbohydrates1_enz_7,cluster168
a2_Carbohydrates1_enz_8,cluster96
a2_Carbohydrates1_enz_9,cluster38
a2_digit-DNA-replication_R03,cluster11
a2_digit-DNA-replication_R06,cluster189
a2_digit-DNA-replication_R07,cluster133
a2_digit-DNA-replication_R08,cluster133
a2_digit-DNA-replication_R09,cluster100
a2_digit-DNA-replication_R10,cluster180
a2_digit-DNA-replication_R11,cluster96
a2_digit-DNA-replication_R12,cluster71
a2_digit-DNA-structure01_D01,cluster237
a2_digit-DNA-structure01_D02,cluster189
a2_digit-DNA-structure01_D03,cluster159
a2_digit-DNA-structure01_D04,cluster189
a2_digit-DNA-structure01_D05,cluster189
a2_digit-DNA-structure01_D06,cluster11
a2_digit-DNA-structure01_D07,cluster189
a2_digit-DNA-structure01_D08,cluster189
a2_digit-DNA-structure01_D09,cluster159
a2_digit-DNA-structure01_D10,cluster11
a2_digit-intrometabolism_intro_met_01,cluster78
a2_digit-intrometabolism_intro_met_02,cluster78
a2_digit-intrometabolism_intro_met_03,cluster78
a2_digit-metabolism-regulation_metab-regul-01,cluster78
a2_digit-metabolism-regulation_metab-regul-02,cluster78
a2_digit-metabolism-regulation_metab-regul-03,cluster96
a2_digit-metabolism-regulation_metab-regul-04,cluster202
a2_digit-metabolism-regulation_metab-regul-05,cluster11
a2_digit-metabolism_coupling_meta_coupling_01,cluster55
a2_digit-metabolism_coupling_meta_coupling_02,cluster32
a2_digit-metabolism_coupling_meta_coupling_03,cluster217
a2_digit-metabolism_energy_metab-energy_01,cluster12
a2_digit-metabolism_energy_metab-energy_02,cluster12
a2_digit-metabolism_energy_metab-energy_03,cluster32
a2_digit-metabolism_energy_metab-energy_04,cluster32
a2_digit-metabolism_enom_metab_enom_01,cluster72
a2_digit-metabolism_enom_metab_enom_02,cluster111
a2_digit-metabolism_enom_metab_enom_03,cluster202
a2_digit-metabolism_enom_metab_enom_04,cluster185
a2_digit-metabolism_enom_metab_enom_05,cluster56
a2_digit-metabolism_etrans_atp_meta_etrans_atp_01,cluster11
a2_digit-metabolism_etrans_atp_meta_etrans_atp_02,cluster198
a2_digit-metabolism_etrans_atp_meta_etrans_atp_03,cluster73
a2_digit-metabolism_etrans_atp_meta_etrans_atp_04,cluster186
a2_digit-metabolism_etrans_atp_meta_etrans_atp_05,cluster32
a2_digit-metabolism_glycolysis_metab-glyco_01,cluster229
a2_digit-metabolism_glycolysis_metab-glyco_02,cluster185
a2_digit-metabolism_glycolysis_metab-glyco_03,cluster11
a2_digit-metabolism_glycolysis_metab-glyco_04,cluster217
a2_digit-metabolism_glycolysis_metab-glyco_05,cluster217
a2_digit-metabolism_glycolysis_metab-glyco_06,cluster73
a2_digit-metabolism_int_1_hormone_meta_int_1_hormone_01,cluster72
a2_digit-metabolism_int_1_hormone_meta_int_1_hormone_02,cluster243
a2_digit-metabolism_int_1_hormone_meta_int_1_hormone_03,cluster145
a2_digit-metabolism_int_4_gg_meta-integrated-4-g-g_01,cluster202
a2_digit-metabolism_int_4_gg_meta-integrated-4-g-g_02,cluster122
a2_digit-metabolism_int_4_gg_meta-integrated-4-g-g_03,cluster30
a2_digit-metabolism_int_4_gg_meta-integrated-4-g-g_04,cluster30
a2_digit-metabolism_int_met_5_obese_meta-int-met-5-obese_01,cluster122
a2_digit-metabolism_int_met_5_obese_meta-int-met-5-obese_02,cluster245
a2_digit-metabolism_int_met_5_obese_meta-int-met-5-obese_03,cluster82
a2_digit-metabolism_int_met_5_obese_meta-int-met-5-obese_04,cluster159
a2_digit-metabolism_integrated_2_glycogen_meta-integrated-2-glycogen,cluster168
a2_digit-metabolism_integrated_2_glycogen_meta-integrated-2-glycogen_01,cluster30
a2_digit-metabolism_integrated_2_glycogen_meta-integrated-2-glycogen_02,cluster30
a2_digit-metabolism_integrated_2_glycogen_meta-integrated-2-glycogen_04,cluster30
a2_digit-metabolism_integrated_3_gluconeogenesis_meta-integrated-3-gluconeogensis_01,cluster229
a2_digit-metabolism_integrated_3_gluconeogenesis_meta-integrated-3-gluconeogensis_02,cluster78
